,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,winning_team_is_lower_id,team_a,team_b,score_a,score_b,ID,result,team_a_seed,team_b_seed,team_a_seed_num,team_b_seed_num
1756,2012,138,1326,73,1211,66,N,0,False,1211,1326,66,73,2012_1211_1326,0,W07,W02,7,2
1757,2012,138,1393,75,1243,59,N,0,False,1243,1393,59,75,2012_1243_1393,0,W08,W01,8,1
1758,2012,138,1458,60,1435,57,N,0,False,1435,1458,57,60,2012_1435_1458,0,W05,W04,5,4
1759,2012,139,1153,62,1199,56,N,0,True,1153,1199,62,56,2012_1153_1199,1,W06,W03,6,3
1760,2012,139,1196,84,1313,50,N,0,True,1196,1313,84,50,2012_1196_1313,1,Z07,Z15,7,15
1761,2012,139,1242,63,1345,60,N,0,True,1242,1345,63,60,2012_1242_1345,1,X02,X10,2,10
1762,2012,139,1277,65,1387,61,N,0,True,1277,1387,65,61,2012_1277_1387,1,Z01,Z09,1,9
1763,2012,139,1301,66,1207,63,N,0,False,1207,1301,63,66,2012_1207_1301,0,X03,X11,3,11
1764,2012,139,1314,87,1166,73,N,0,False,1166,1314,73,87,2012_1166_1314,0,X08,X01,8,1
1765,2012,139,1325,62,1378,56,N,0,True,1325,1378,62,56,2012_1325_1378,1,X13,X12b,13,12
1766,2012,139,1462,70,1250,58,N,0,False,1250,1462,58,70,2012_1250_1462,0,Y15,Y10,15,10
1767,2012,143,1196,68,1266,58,N,0,True,1196,1266,68,58,2012_1196_1266,1,Z07,Z03,7,3
1768,2012,143,1257,57,1277,44,N,0,True,1257,1277,57,44,2012_1257_1277,1,Z04,Z01,4,1
1769,2012,143,1326,81,1153,66,N,0,False,1153,1326,66,81,2012_1153_1326,0,W06,W02,6,2
1770,2012,143,1393,64,1458,63,N,0,True,1393,1458,64,63,2012_1393_1458,1,W01,W04,1,4
1771,2012,144,1124,75,1462,70,N,0,True,1124,1462,75,70,2012_1124_1462,1,Y03,Y10,3,10
1772,2012,144,1242,60,1301,57,N,0,True,1242,1301,60,57,2012_1242_1301,1,X02,X11,2,11
1773,2012,144,1246,102,1231,90,N,0,False,1231,1246,90,102,2012_1231_1246,0,Y04,Y01,4,1
1774,2012,144,1314,73,1325,65,N,1,True,1314,1325,73,65,2012_1314_1325,1,X01,X13,1,13
1775,2012,145,1257,72,1196,68,N,0,False,1196,1257,68,72,2012_1196_1257,0,Z07,Z04,7,4
1776,2012,145,1326,77,1393,70,N,0,True,1326,1393,77,70,2012_1326_1393,1,W02,W01,2,1
1777,2012,146,1242,80,1314,67,N,0,True,1242,1314,80,67,2012_1242_1314,1,X02,X01,2,1
1778,2012,146,1246,82,1124,70,N,0,False,1124,1246,70,82,2012_1124_1246,0,Y03,Y01,3,1
1779,2012,152,1242,64,1326,62,N,0,True,1242,1326,64,62,2012_1242_1326,1,X02,W02,2,2
1780,2012,152,1246,69,1257,61,N,0,True,1246,1257,69,61,2012_1246_1257,1,Y01,Z04,1,4
1781,2012,154,1246,67,1242,59,N,0,False,1242,1246,59,67,2012_1242_1246,0,X02,Y01,2,1
1782,2013,134,1299,73,1251,72,N,0,False,1251,1299,72,73,2013_1251_1299,0,Y16a,Y16b,16,16
1783,2013,134,1388,67,1292,54,N,0,False,1292,1388,54,67,2013_1292_1388,0,Y11a,Y11b,11,11
1784,2013,135,1241,68,1254,55,N,0,True,1241,1254,68,55,2013_1241_1254,1,W16a,W16b,16,16
1785,2013,135,1247,80,1129,71,N,0,False,1129,1247,71,80,2013_1129_1247,0,Z13a,Z13b,13,13
1786,2013,136,1112,81,1125,64,N,0,True,1112,1125,81,64,2013_1112_1125,1,Z06,Z11,6,11
1787,2013,136,1139,68,1137,56,N,0,False,1137,1139,56,68,2013_1137_1139,0,W11,W06,11,6
1788,2013,136,1143,64,1424,61,N,0,True,1143,1424,64,61,2013_1143_1424,1,W12,W05,12,5
1789,2013,136,1161,84,1281,72,N,0,True,1161,1281,84,72,2013_1161_1281,1,Y08,Y09,8,9
1790,2013,136,1211,64,1380,58,N,0,True,1211,1380,64,58,2013_1211_1380,1,Z01,Z16,1,16
1791,2013,136,1217,68,1307,62,N,0,True,1217,1307,68,62,2013_1217_1307,1,Z14,Z03,14,3
1792,2013,136,1257,79,1299,48,N,0,True,1257,1299,79,48,2013_1257_1299,1,Y01,Y16b,1,16
1793,2013,136,1266,59,1172,58,N,0,False,1172,1266,58,59,2013_1172_1266,0,W14,W03,14,3
1794,2013,136,1272,54,1388,52,N,0,True,1272,1388,54,52,2013_1272_1388,1,Y06,Y11b,6,11
1795,2013,136,1276,71,1355,56,N,0,True,1276,1355,71,56,2013_1276_1355,1,X04,X13,4,13
1796,2013,136,1277,65,1434,54,N,0,True,1277,1434,65,54,2013_1277_1434,1,Y03,Y14,3,14
1797,2013,136,1332,68,1329,55,N,0,False,1329,1332,55,68,2013_1329_1332,0,Y05,Y12,5,12
1798,2013,136,1387,64,1308,44,N,0,False,1308,1387,44,64,2013_1308_1387,0,Y13,Y04,13,4
1799,2013,136,1393,81,1285,34,N,0,False,1285,1393,34,81,2013_1285_1393,0,W13,W04,13,4
1800,2013,136,1433,88,1103,42,N,0,False,1103,1433,42,88,2013_1103_1433,0,X12,X05,12,5
1801,2013,136,1455,73,1338,55,N,0,False,1338,1455,55,73,2013_1338_1455,0,Z08,Z09,8,9
1802,2013,137,1166,67,1153,63,N,0,False,1153,1166,63,67,2013_1153_1166,0,Y10,Y07,10,7
1803,2013,137,1181,73,1107,61,N,0,False,1107,1181,61,73,2013_1107_1181,0,Y15,Y02,15,2
1804,2013,137,1195,78,1207,68,N,0,True,1195,1207,78,68,2013_1195_1207,1,X15,X02,15,2
1805,2013,137,1196,79,1322,47,N,0,True,1196,1322,79,47,2013_1196_1322,1,X03,X14,3,14
1806,2013,137,1228,57,1160,49,N,0,False,1160,1228,49,57,2013_1160_1228,0,W10,W07,10,7
1807,2013,137,1231,83,1241,62,N,0,True,1231,1241,83,62,2013_1231_1241,1,W01,W16a,1,16
1808,2013,137,1235,76,1323,58,N,0,True,1235,1323,76,58,2013_1235_1323,1,Z10,Z07,10,7
1809,2013,137,1242,64,1443,57,N,0,True,1242,1443,64,57,2013_1242_1443,1,X01,X16,1,16
1810,2013,137,1247,63,1243,61,N,0,False,1243,1247,61,63,2013_1243_1247,0,Z04,Z13b,4,13
1811,2013,137,1274,78,1334,49,N,0,True,1274,1334,78,49,2013_1274_1334,1,W02,W15,2,15
1812,2013,137,1278,83,1417,63,N,0,True,1278,1417,83,63,2013_1278_1417,1,X11,X06,11,6
1813,2013,137,1279,57,1458,46,N,0,True,1279,1458,57,46,2013_1279_1458,1,Z12,Z05,12,5
1814,2013,137,1314,78,1437,71,N,0,True,1314,1437,78,71,2013_1314_1437,1,X08,X09,8,9
1815,2013,137,1326,95,1233,70,N,0,False,1233,1326,70,95,2013_1233_1326,0,Z15,Z02,15,2
1816,2013,137,1361,70,1328,55,N,0,False,1328,1361,55,70,2013_1328_1361,0,X10,X07,10,7
1817,2013,137,1396,76,1301,72,N,0,False,1301,1396,72,76,2013_1301_1396,0,W08,W09,8,9
1818,2013,138,1112,74,1217,51,N,0,True,1112,1217,74,51,2013_1112_1217,1,Z06,Z14,6,14
1819,2013,138,1257,82,1161,56,N,0,False,1161,1257,56,82,2013_1161_1257,0,Y08,Y01,8,1
1820,2013,138,1266,74,1139,72,N,0,False,1139,1266,72,74,2013_1139_1266,0,W06,W03,6,3
1821,2013,138,1276,78,1433,53,N,0,True,1276,1433,78,53,2013_1276_1433,1,X04,X05,4,5
1822,2013,138,1277,70,1272,48,N,0,False,1272,1277,48,70,2013_1272_1277,0,Y06,Y03,6,3
1823,2013,138,1332,74,1387,57,N,0,True,1332,1387,74,57,2013_1332_1387,1,Y12,Y04,12,4
1824,2013,138,1393,66,1143,60,N,0,False,1143,1393,60,66,2013_1143_1393,0,W12,W04,12,4
1825,2013,138,1455,76,1211,70,N,0,False,1211,1455,70,76,2013_1211_1455,0,Z01,Z09,1,9
1826,2013,139,1181,66,1166,50,N,0,False,1166,1181,50,66,2013_1166_1181,0,Y07,Y02,7,2
1827,2013,139,1195,81,1361,71,N,0,True,1195,1361,81,71,2013_1195_1361,1,X15,X07,15,7
1828,2013,139,1196,78,1278,64,N,0,True,1196,1278,78,64,2013_1196_1278,1,X03,X11,3,11
1829,2013,139,1231,58,1396,52,N,0,True,1231,1396,58,52,2013_1231_1396,1,W01,W09,1,9
1830,2013,139,1242,70,1314,58,N,0,True,1242,1314,70,58,2013_1242_1314,1,X01,X08,1,8
1831,2013,139,1247,76,1279,74,N,0,True,1247,1279,76,74,2013_1247_1279,1,Z13b,Z12,13,12
1832,2013,139,1274,63,1228,59,N,0,False,1228,1274,59,63,2013_1228_1274,0,W07,W02,7,2
1833,2013,139,1326,78,1235,75,N,0,False,1235,1326,75,78,2013_1235_1326,0,Z10,Z02,10,2
1834,2013,143,1266,71,1274,61,N,0,True,1266,1274,71,61,2013_1266_1274,1,W03,W02,3,2
1835,2013,143,1326,73,1112,70,N,0,False,1112,1326,70,73,2013_1112_1326,0,Z06,Z02,6,2
1836,2013,143,1393,61,1231,50,N,0,False,1231,1393,50,61,2013_1231_1393,0,W01,W04,1,4
1837,2013,143,1455,72,1247,58,N,0,False,1247,1455,58,72,2013_1247_1455,0,Z13b,Z09,13,9
1838,2013,144,1181,71,1277,61,N,0,True,1181,1277,71,61,2013_1181_1277,1,Y02,Y03,2,3
1839,2013,144,1196,62,1195,50,N,0,False,1195,1196,50,62,2013_1195_1196,0,X15,X03,15,3
1840,2013,144,1257,77,1332,69,N,0,True,1257,1332,77,69,2013_1257_1332,1,Y01,Y12,1,12
1841,2013,144,1276,87,1242,85,N,1,False,1242,1276,85,87,2013_1242_1276,0,X01,X04,1,4
1842,2013,145,1393,55,1266,39,N,0,False,1266,1393,39,55,2013_1266_1393,0,W03,W04,3,4
1843,2013,145,1455,70,1326,66,N,0,False,1326,1455,66,70,2013_1326_1455,0,Z02,Z09,2,9
1844,2013,146,1257,85,1181,63,N,0,False,1181,1257,63,85,2013_1181_1257,0,Y02,Y01,2,1
1845,2013,146,1276,79,1196,59,N,0,False,1196,1276,59,79,2013_1196_1276,0,X03,X04,3,4
1846,2013,152,1257,72,1455,68,N,0,True,1257,1455,72,68,2013_1257_1455,1,Y01,Z09,1,9
1847,2013,152,1276,61,1393,56,N,0,True,1276,1393,61,56,2013_1276_1393,1,X04,W04,4,4
1848,2013,154,1257,82,1276,76,N,0,True,1257,1276,82,76,2013_1257_1276,1,Y01,X04,1,4
1849,2014,134,1107,71,1291,64,N,0,True,1107,1291,71,64,2014_1107_1291,1,X16a,X16b,16,16
1850,2014,134,1301,74,1462,59,N,0,True,1301,1462,74,59,2014_1301_1462,1,Y12a,Y12b,12,12
1851,2014,135,1142,81,1411,69,N,0,True,1142,1411,81,69,2014_1142_1411,1,Y16a,Y16b,16,16
1852,2014,135,1397,78,1234,65,N,1,False,1234,1397,65,78,2014_1234_1397,0,Y11a,Y11b,11,11
1853,2014,136,1163,89,1386,81,N,1,True,1163,1386,89,81,2014_1163_1386,1,W07,W10,7,10
1854,2014,136,1173,60,1326,59,N,0,True,1173,1326,60,59,2014_1173_1326,1,X11,X06,11,6
1855,2014,136,1196,67,1107,55,N,0,False,1107,1196,55,67,2014_1107_1196,0,X16a,X01,16,1
1856,2014,136,1217,61,1153,57,N,0,False,1153,1217,57,61,2014_1153_1217,0,W05,W12,5,12
1857,2014,136,1257,71,1264,64,N,0,True,1257,1264,71,64,2014_1257_1264,1,Y04,Y13,4,13
1858,2014,136,1276,57,1459,40,N,0,True,1276,1459,57,40,2014_1276_1459,1,Y02,Y15,2,15
1859,2014,136,1277,93,1174,78,N,0,False,1174,1277,78,93,2014_1174_1277,0,W13,W04,13,4
1860,2014,136,1295,80,1328,75,N,1,True,1295,1328,80,75,2014_1295_1328,1,Z12,Z05,12,5
1861,2014,136,1332,87,1140,68,N,0,False,1140,1332,68,87,2014_1140_1332,0,Z10,Z07,10,7
1862,2014,136,1338,77,1160,48,N,0,False,1160,1338,48,77,2014_1160_1338,0,X08,X09,8,9
1863,2014,136,1361,73,1308,69,N,1,False,1308,1361,69,73,2014_1308_1361,0,Z13,Z04,13,4
1864,2014,136,1387,83,1301,80,N,1,False,1301,1387,80,83,2014_1301_1387,0,Y12a,Y05,12,5
1865,2014,136,1393,77,1444,53,N,0,True,1393,1444,77,53,2014_1393_1444,1,X03,X14,3,14
1866,2014,136,1400,87,1113,85,N,0,False,1113,1400,85,87,2014_1113_1400,0,Y10,Y07,10,7
1867,2014,136,1437,73,1454,53,N,0,True,1437,1454,73,53,2014_1437_1454,1,W02,W15,2,15
1868,2014,136,1458,75,1110,35,N,0,False,1110,1458,35,75,2014_1110_1458,0,Z15,Z02,15,2
1869,2014,137,1112,68,1451,59,N,0,True,1112,1451,68,59,2014_1112_1451,1,Z01,Z16,1,16
1870,2014,137,1124,74,1304,60,N,0,True,1124,1304,74,60,2014_1124_1304,1,Z06,Z11,6,11
1871,2014,137,1166,76,1418,66,N,0,True,1166,1418,76,66,2014_1166_1418,1,Z03,Z14,3,14
1872,2014,137,1211,85,1329,77,N,0,True,1211,1329,85,77,2014_1211_1329,1,Z08,Z09,8,9
1873,2014,137,1235,93,1300,75,N,0,True,1235,1300,93,75,2014_1235_1300,1,W03,W14,3,14
1874,2014,137,1242,80,1184,69,N,0,False,1184,1242,69,80,2014_1184_1242,0,X15,X02,15,2
1875,2014,137,1246,56,1243,49,N,0,False,1243,1246,49,56,2014_1243_1246,0,Y09,Y08,9,8
1876,2014,137,1272,71,1203,66,N,0,False,1203,1272,66,71,2014_1203_1272,0,W09,W08,9,8
1877,2014,137,1273,78,1181,71,N,0,False,1181,1273,71,78,2014_1181_1273,0,Y03,Y14,3,14
1878,2014,137,1314,79,1344,77,N,0,True,1314,1344,79,77,2014_1314_1344,1,W06,W11,6,11
1879,2014,137,1372,77,1433,75,N,1,True,1372,1433,77,75,2014_1372_1433,1,X12,X05,12,5
1880,2014,137,1390,58,1307,53,N,0,False,1307,1390,53,58,2014_1307_1390,0,X07,X10,7,10
1881,2014,137,1397,86,1269,67,N,0,False,1269,1397,67,86,2014_1269_1397,0,Y06,Y11b,6,11
1882,2014,137,1417,76,1409,59,N,0,False,1409,1417,59,76,2014_1409_1417,0,X13,X04,13,4
1883,2014,137,1438,70,1157,59,N,0,False,1157,1438,59,70,2014_1157_1438,0,W16,W01,16,1
1884,2014,137,1455,64,1142,37,N,0,False,1142,1455,37,64,2014_1142_1455,0,Y16a,Y01,16,1
1885,2014,138,1163,77,1437,65,N,0,True,1163,1437,77,65,2014_1163_1437,1,W07,W02,7,2
1886,2014,138,1173,55,1393,53,N,0,True,1173,1393,55,53,2014_1173_1393,1,X11,X03,11,3
1887,2014,138,1196,61,1338,45,N,0,True,1196,1338,61,45,2014_1196_1338,1,X01,X09,1,9
1888,2014,138,1257,66,1387,51,N,0,True,1257,1387,66,51,2014_1257_1387,1,Y04,Y05,4,5
1889,2014,138,1276,79,1400,65,N,0,True,1276,1400,79,65,2014_1276_1400,1,Y02,Y07,2,7
1890,2014,138,1277,80,1217,73,N,0,False,1217,1277,73,80,2014_1217_1277,0,W12,W04,12,4
1891,2014,138,1361,63,1295,44,N,0,False,1295,1361,44,63,2014_1295_1361,0,Z12,Z04,12,4
1892,2014,138,1458,85,1332,77,N,0,False,1332,1458,77,85,2014_1332_1458,0,Z07,Z02,7,2
1893,2014,139,1112,84,1211,61,N,0,True,1112,1211,84,61,2014_1112_1211,1,Z01,Z08,1,8
1894,2014,139,1124,85,1166,55,N,0,True,1124,1166,85,55,2014_1124_1166,1,Z06,Z03,6,3
1895,2014,139,1235,85,1314,83,N,0,True,1235,1314,85,83,2014_1235_1314,1,W03,W06,3,6
1896,2014,139,1246,78,1455,76,N,0,True,1246,1455,78,76,2014_1246_1455,1,Y08,Y01,8,1
1897,2014,139,1390,60,1242,57,N,0,False,1242,1390,57,60,2014_1242_1390,0,X02,X10,2,10
1898,2014,139,1397,83,1273,63,N,0,False,1273,1397,63,83,2014_1273_1397,0,Y14,Y11b,14,11
1899,2014,139,1417,77,1372,60,N,0,False,1372,1417,60,77,2014_1372_1417,0,X12,X04,12,4
1900,2014,139,1438,78,1272,60,N,0,False,1272,1438,60,78,2014_1272_1438,0,W08,W01,8,1
1901,2014,143,1112,70,1361,64,N,0,True,1112,1361,70,64,2014_1112_1361,1,Z01,Z04,1,4
1902,2014,143,1173,82,1390,72,N,0,True,1173,1390,82,72,2014_1173_1390,1,X11,X10,11,10
1903,2014,143,1196,79,1417,68,N,0,True,1196,1417,79,68,2014_1196_1417,1,X01,X04,1,4
1904,2014,143,1458,69,1124,52,N,0,False,1124,1458,52,69,2014_1124_1458,0,Z06,Z02,6,2
1905,2014,144,1163,81,1235,76,N,0,True,1163,1235,81,76,2014_1163_1235,1,W07,W03,7,3
1906,2014,144,1246,74,1257,69,N,0,True,1246,1257,74,69,2014_1246_1257,1,Y08,Y04,8,4
1907,2014,144,1276,73,1397,71,N,0,True,1276,1397,73,71,2014_1276_1397,1,Y02,Y11b,2,11
1908,2014,144,1277,61,1438,59,N,0,True,1277,1438,61,59,2014_1277_1438,1,W04,W01,4,1
1909,2014,145,1196,62,1173,52,N,0,False,1173,1196,52,62,2014_1173_1196,0,X11,X01,11,1
1910,2014,145,1458,64,1112,63,N,1,False,1112,1458,63,64,2014_1112_1458,0,Z01,Z02,1,2
1911,2014,146,1163,60,1277,54,N,0,True,1163,1277,60,54,2014_1163_1277,1,W07,W04,7,4
1912,2014,146,1246,75,1276,72,N,0,True,1246,1276,75,72,2014_1246_1276,1,Y08,Y02,8,2
1913,2014,152,1163,63,1196,53,N,0,True,1163,1196,63,53,2014_1163_1196,1,W07,X01,7,1
1914,2014,152,1246,74,1458,73,N,0,True,1246,1458,74,73,2014_1246_1458,1,Y08,Z02,8,2
1915,2014,154,1163,60,1246,54,N,0,True,1163,1246,60,54,2014_1163_1246,1,W07,Y08,7,8
1916,2015,134,1214,74,1264,64,N,0,True,1214,1264,74,64,2015_1214_1264,1,Y16a,Y16b,16,16
1917,2015,134,1279,94,1140,90,N,0,False,1140,1279,90,94,2015_1140_1279,0,Z11a,Z11b,11,11
1918,2015,135,1173,56,1129,55,N,0,False,1129,1173,55,56,2015_1129_1173,0,W11a,W11b,11,11
1919,2015,135,1352,81,1316,77,N,0,False,1316,1352,77,81,2015_1316_1352,0,X16a,X16b,16,16
1920,2015,136,1112,93,1411,72,N,0,True,1112,1411,93,72,2015_1112_1411,1,Z02,Z15,2,15
1921,2015,136,1116,56,1459,53,N,0,True,1116,1459,56,53,2015_1116_1459,1,Z05,Z12,5,12
1922,2015,136,1139,56,1400,48,N,0,True,1139,1400,56,48,2015_1139_1400,1,Y06,Y11,6,11
1923,2015,136,1153,66,1345,65,N,1,True,1153,1345,66,65,2015_1153_1345,1,Y08,Y09,8,9
1924,2015,136,1207,84,1186,74,N,0,False,1186,1207,74,84,2015_1186_1207,0,X13,X04,13,4
1925,2015,136,1209,57,1124,56,N,0,False,1124,1209,56,57,2015_1124_1209,0,Z03,Z14,3,14
1926,2015,136,1246,79,1214,56,N,0,False,1214,1246,56,79,2015_1214_1246,0,Y16a,Y01,16,1
1927,2015,136,1301,66,1261,65,N,0,False,1261,1301,65,66,2015_1261_1301,0,W09,W08,9,8
1928,2015,136,1314,67,1217,65,N,0,False,1217,1314,65,67,2015_1217_1314,0,Z13,Z04,13,4
1929,2015,136,1323,69,1318,65,N,0,False,1318,1323,65,69,2015_1318_1323,0,Y14,Y03,14,3
1930,2015,136,1326,75,1433,72,N,1,True,1326,1433,75,72,2015_1326_1433,1,Z10,Z07,10,7
1931,2015,136,1412,60,1235,59,N,0,False,1235,1412,59,60,2015_1235_1412,0,X03,X14,3,14
1932,2015,136,1417,60,1374,59,N,0,False,1374,1417,59,60,2015_1374_1417,0,X06,X11,6,11
1933,2015,136,1428,57,1372,50,N,0,False,1372,1428,50,57,2015_1372_1428,0,X12,X05,12,5
1934,2015,136,1437,93,1248,52,N,0,False,1248,1437,52,93,2015_1248_1437,0,W16,W01,16,1
1935,2015,136,1462,76,1279,57,N,0,False,1279,1462,57,76,2015_1279_1462,0,Z11b,Z06,11,6
1936,2015,137,1173,66,1344,53,N,0,True,1173,1344,66,53,2015_1173_1344,1,W11b,W06,11,6
1937,2015,137,1181,85,1352,56,N,0,True,1181,1352,85,56,2015_1181_1352,1,X01,X16b,1,16
1938,2015,137,1211,86,1295,76,N,0,True,1211,1295,86,76,2015_1211_1295,1,X02,X15,2,15
1939,2015,137,1234,83,1172,52,N,0,False,1172,1234,52,83,2015_1172_1234,0,X10,X07,10,7
1940,2015,137,1242,75,1308,56,N,0,True,1242,1308,75,56,2015_1242_1308,1,Y02,Y15,2,15
1941,2015,137,1257,57,1414,55,N,0,True,1257,1414,57,55,2015_1257_1414,1,W04,W13,4,13
1942,2015,137,1268,65,1434,62,N,0,True,1268,1434,65,62,2015_1268_1434,1,Y04,Y13,4,13
1943,2015,137,1277,70,1208,63,N,0,False,1208,1277,63,70,2015_1208_1277,0,W10,W07,10,7
1944,2015,137,1320,71,1461,54,N,0,True,1320,1461,71,54,2015_1320_1461,1,W05,W12,5,12
1945,2015,137,1328,69,1107,60,N,0,False,1107,1328,60,69,2015_1107_1328,0,W14,W03,14,3
1946,2015,137,1332,79,1329,73,N,0,False,1329,1332,73,79,2015_1329_1332,0,Z09,Z08,9,8
1947,2015,137,1361,76,1385,64,N,0,True,1361,1385,76,64,2015_1361_1385,1,X08,X09,8,9
1948,2015,137,1438,79,1125,67,N,0,False,1125,1438,67,79,2015_1125_1438,0,W15,W02,15,2
1949,2015,137,1452,68,1138,62,N,0,False,1138,1452,62,68,2015_1138_1452,0,Y12,Y05,12,5
1950,2015,137,1455,81,1231,76,N,0,False,1231,1455,76,81,2015_1231_1455,0,Y10,Y07,10,7
1951,2015,137,1458,86,1157,72,N,0,False,1157,1458,72,86,2015_1157_1458,0,Z16,Z01,16,1
1952,2015,138,1112,73,1326,58,N,0,True,1112,1326,73,58,2015_1112_1326,1,Z02,Z10,2,10
1953,2015,138,1246,64,1153,51,N,0,False,1153,1246,51,64,2015_1153_1246,0,Y08,Y01,8,1
1954,2015,138,1301,71,1437,68,N,0,True,1301,1437,71,68,2015_1301_1437,1,W08,W01,8,1
1955,2015,138,1314,87,1116,78,N,0,False,1116,1314,78,87,2015_1116_1314,0,Z05,Z04,5,4
1956,2015,138,1323,67,1139,64,N,1,False,1139,1323,64,67,2015_1139_1323,0,Y06,Y03,6,3
1957,2015,138,1417,92,1412,75,N,0,False,1412,1417,75,92,2015_1412_1417,0,X14,X11,14,11
1958,2015,138,1428,75,1207,64,N,0,False,1207,1428,64,75,2015_1207_1428,0,X04,X05,4,5
1959,2015,138,1462,75,1209,67,N,0,False,1209,1462,67,75,2015_1209_1462,0,Z14,Z06,14,6
1960,2015,139,1181,68,1361,49,N,0,True,1181,1361,68,49,2015_1181_1361,1,X01,X08,1,8
1961,2015,139,1211,87,1234,68,N,0,True,1211,1234,87,68,2015_1211_1234,1,X02,X07,2,7
1962,2015,139,1257,66,1320,53,N,0,True,1257,1320,66,53,2015_1257_1320,1,W04,W05,4,5
1963,2015,139,1277,60,1438,54,N,0,True,1277,1438,60,54,2015_1277_1438,1,W07,W02,7,2
1964,2015,139,1328,72,1173,66,N,0,False,1173,1328,66,72,2015_1173_1328,0,W11b,W03,11,3
1965,2015,139,1452,69,1268,59,N,0,False,1268,1452,59,69,2015_1268_1452,0,Y04,Y05,4,5
1966,2015,139,1455,78,1242,65,N,0,False,1242,1455,65,78,2015_1242_1455,0,Y02,Y07,2,7
1967,2015,139,1458,72,1332,65,N,0,False,1332,1458,65,72,2015_1332_1458,0,Z08,Z01,8,1
1968,2015,143,1112,68,1462,60,N,0,True,1112,1462,68,60,2015_1112_1462,1,Z02,Z06,2,6
1969,2015,143,1246,78,1452,39,N,0,True,1246,1452,78,39,2015_1246_1452,1,Y01,Y05,1,5
1970,2015,143,1323,81,1455,70,N,0,True,1323,1455,81,70,2015_1323_1455,1,Y03,Y07,3,7
1971,2015,143,1458,79,1314,72,N,0,False,1314,1458,72,79,2015_1314_1458,0,Z04,Z01,4,1
1972,2015,144,1181,63,1428,57,N,0,True,1181,1428,63,57,2015_1181_1428,1,X01,X05,1,5
1973,2015,144,1211,74,1417,62,N,0,True,1211,1417,74,62,2015_1211_1417,1,X02,X11,2,11
1974,2015,144,1257,75,1301,65,N,0,True,1257,1301,75,65,2015_1257_1301,1,W04,W08,4,8
1975,2015,144,1277,62,1328,58,N,0,True,1277,1328,62,58,2015_1277_1328,1,W07,W03,7,3
1976,2015,145,1246,68,1323,66,N,0,True,1246,1323,68,66,2015_1246_1323,1,Y01,Y03,1,3
1977,2015,145,1458,85,1112,78,N,0,False,1112,1458,78,85,2015_1112_1458,0,Z02,Z01,2,1
1978,2015,146,1181,66,1211,52,N,0,True,1181,1211,66,52,2015_1181_1211,1,X01,X02,1,2
1979,2015,146,1277,76,1257,70,N,1,False,1257,1277,70,76,2015_1257_1277,0,W04,W07,4,7
1980,2015,152,1181,81,1277,61,N,0,True,1181,1277,81,61,2015_1181_1277,1,X01,W07,1,7
1981,2015,152,1458,71,1246,64,N,0,False,1246,1458,64,71,2015_1246_1458,0,Y01,Z01,1,1
1982,2015,154,1181,68,1458,63,N,0,True,1181,1458,68,63,2015_1181_1458,1,X01,Z01,1,1
1983,2016,134,1195,96,1192,65,N,0,False,1192,1195,65,96,2016_1192_1195,0,W16a,W16b,16,16
1984,2016,134,1455,70,1435,50,N,0,False,1435,1455,50,70,2016_1435_1455,0,Y11a,Y11b,11,11
1985,2016,135,1221,59,1380,55,N,0,True,1221,1380,59,55,2016_1221_1380,1,Z16a,Z16b,16,16
1986,2016,135,1276,67,1409,62,N,0,True,1276,1409,67,62,2016_1276_1409,1,W11a,W11b,11,11
1987,2016,136,1114,85,1345,83,N,2,True,1114,1345,85,83,2016_1114_1345,1,X12,X05,12,5
1988,2016,136,1139,71,1403,61,N,0,True,1139,1403,71,61,2016_1139_1403,1,X09,X08,9,8
1989,2016,136,1163,74,1160,67,N,0,False,1160,1163,67,74,2016_1160_1163,0,Y08,Y09,8,9
1990,2016,136,1181,93,1423,85,N,0,True,1181,1423,93,85,2016_1181_1423,1,Z04,Z13,4,13
1991,2016,136,1211,68,1371,52,N,0,True,1211,1371,68,52,2016_1211_1371,1,X11,X06,11,6
1992,2016,136,1231,99,1151,74,N,0,False,1151,1231,74,99,2016_1151_1231,0,W12,W05,12,5
1993,2016,136,1235,94,1233,81,N,0,False,1233,1235,81,94,2016_1233_1235,0,X13,X04,13,4
1994,2016,136,1242,105,1122,79,N,0,False,1122,1242,79,105,2016_1122_1242,0,Y16,Y01,16,1
1995,2016,136,1246,85,1392,57,N,0,True,1246,1392,85,57,2016_1246_1392,1,W04,W13,4,13
1996,2016,136,1274,79,1138,72,N,0,False,1138,1274,72,79,2016_1138_1274,0,Y14,Y03,14,3
1997,2016,136,1314,83,1195,67,N,0,False,1195,1314,67,83,2016_1195_1314,0,W16b,W01,16,1
1998,2016,136,1344,70,1425,69,N,0,True,1344,1425,70,69,2016_1344_1425,1,W09,W08,9,8
1999,2016,136,1428,80,1201,69,N,0,False,1201,1428,69,80,2016_1201_1428,0,X14,X03,14,3
2000,2016,136,1438,81,1214,45,N,0,False,1214,1438,45,81,2016_1214_1438,0,X16,X01,16,1
2001,2016,136,1455,65,1112,55,N,0,False,1112,1455,55,65,2016_1112_1455,0,Y06,Y11b,6,11
2002,2016,136,1463,79,1124,75,N,0,False,1124,1463,75,79,2016_1124_1463,0,Z05,Z12,5,12
